#{"t_start": 1780240542.622753, "env_id": "Walker2d-v4"}
r,l,t
4338.709035,1000,4535.563654
3928.109846,897,4539.783958
3216.549691,748,4547.58797
1674.591872,422,4548.223382
3524.712352,828,4552.272537
4238.899035,1000,4556.515615
2028.720404,502,4558.695397
3088.672667,717,4561.173192
4245.249101,1000,4566.225554
794.623062,246,4568.094935
4348.193197,1000,4572.531188
3795.221026,893,4575.353712
4307.163836,1000,4580.094187
4210.683464,1000,4584.156334
2209.762781,532,4586.392345
4338.354159,1000,4591.276136
4254.369911,1000,4596.308502
1553.566214,408,4598.392699
2007.94041,499,4601.423684
4356.922376,1000,4606.164471
4461.976881,1000,4611.99994
1839.961848,468,4614.747969
3680.183829,881,4619.401837
4333.193548,1000,4624.268335
4351.486845,1000,4629.955006
4284.431316,1000,4635.901579
4359.187044,1000,4639.540283
3425.347195,807,4644.100349
2414.439521,595,4646.973423
1164.606217,319,4649.237474
1500.59191,396,4651.713942
1582.522236,411,4652.384225
4380.683676,1000,4657.437149
4380.174842,1000,4662.302694
1869.611219,471,4665.712142
4311.482026,1000,4674.274191
3546.605455,816,4679.142381
4420.64772,986,4684.011918
4213.502561,1000,4688.841004
847.620289,250,4689.20849
4493.265264,1000,4694.189998
4400.758156,1000,4700.015856
4354.740679,1000,4705.424272
1687.222553,419,4707.828635
844.533212,253,4708.25911
2365.665309,561,4710.682323
3041.09302,701,4715.030272
4400.705741,1000,4720.180587
843.968555,255,4720.597395
4234.801648,1000,4725.770648
4371.575825,1000,4731.148012
4236.87252,1000,4736.24429
4401.597659,1000,4741.183229
1955.490881,485,4743.69523
2025.708108,491,4746.221835
4387.276247,1000,4751.278781
4357.455449,1000,4756.578722
4329.686341,1000,4761.520094
3996.464677,918,4766.467341
4275.527114,1000,4771.262198
4440.599645,1000,4776.025564
4232.399442,1000,4779.127866
4396.47532,1000,4784.068904
1562.074724,387,4786.219482
4392.881044,1000,4791.517322
2763.225174,666,4794.48236
4189.348384,1000,4804.398768
2059.683747,516,4806.56561
3733.970278,879,4810.80947
3750.869834,852,4814.921915
4233.489097,1000,4819.115715
4358.684276,1000,4823.838419
3570.12374,822,4826.42798
2001.268581,506,4829.316942
4270.805373,1000,4834.550508
2310.175889,561,4836.966404
4247.1085,1000,4841.711112
4374.364362,1000,4846.276335
4411.981403,1000,4850.640006
3648.04144,873,4854.919892
4272.873513,993,4859.970823
4382.944449,1000,4865.27195
1470.168284,367,4865.844055
4243.728323,1000,4870.437267
2882.458373,670,4874.231942
1266.310038,340,4874.732223
2885.299913,665,4878.708066
4342.7599,1000,4883.473423
1660.298309,424,4884.058758
4338.998689,1000,4888.186046
4356.210367,1000,4892.60917
1215.854958,318,4894.969568
2461.124594,631,4897.384031
3303.816927,761,4901.734166
4413.19323,1000,4907.292572
2030.665075,505,4910.070975
4425.357808,1000,4915.604046
2286.482253,555,4922.170025
