#{"t_start": 1780245470.2937655, "env_id": "Ant-v4"}
r,l,t
4.356155,13,455.846033
30.248362,48,455.927908
12.292744,49,456.007379
2.293049,80,456.137155
2.827693,21,456.171262
-4.52352,34,456.226408
-41.344855,41,456.293259
-262.347553,1000,457.987297
-4.148559,24,458.02544
0.529406,16,458.052806
36.885569,159,458.847292
4.800077,20,458.879481
-9.407973,58,458.976232
-2.98359,25,459.016514
40.450011,106,459.190835
8.883602,30,459.241456
13.115581,15,459.266355
-18.092709,83,459.406345
5.555391,41,461.309486
24.774646,42,461.378721
8.298147,49,461.457535
29.330412,47,461.548006
-11.002546,80,461.678235
1.067671,10,461.694956
-10.42323,31,461.743855
-4.608244,17,461.770501
35.436493,42,461.836164
-14.732805,35,461.891693
-5.794429,13,461.912942
10.286723,19,461.944213
-11.576042,55,462.031837
31.615004,45,462.127641
15.974071,34,462.187041
-0.527598,46,462.264053
-44.623071,58,462.356741
15.624236,32,462.407611
-305.500351,1000,464.378479
10.903953,69,464.513003
5.513729,24,464.563668
-22.873709,47,464.643217
10.867789,39,464.707725
1.929136,18,464.737907
-14.844378,24,464.781421
1.243874,17,464.808605
11.10736,28,464.852937
15.657775,45,464.929995
2.695791,13,464.950362
2.464564,31,465.006481
18.71574,39,466.886765
-20.887819,18,466.915588
-5.675522,42,466.982376
-29.955217,60,467.077686
0.356723,53,467.164907
-8.104683,35,467.223585
6.478583,61,467.320288
-8.425911,97,467.479572
-245.701022,1000,469.154826
25.933782,29,469.205594
-18.050784,47,469.283828
-211.731718,1000,472.701364
10.766369,32,472.752724
11.046499,19,472.783254
-2.494779,17,472.811634
13.124504,32,472.861076
36.904292,40,472.922613
-9.013553,27,472.964408
3.525689,19,472.994286
10.762842,15,473.01793
6.790291,51,473.099028
10.390706,23,473.136941
-19.159303,52,473.220603
1.069103,110,473.396851
-210.155225,1000,475.05101
6.40721,27,475.101908
-4.995046,18,475.131319
-18.712145,214,477.228118
1.599094,13,477.25112
-6.371328,13,477.272574
-39.090008,85,477.407758
-1.448476,86,477.557915
22.998674,25,477.597409
11.014897,9,477.612686
7.976323,17,477.641152
-216.276982,1000,479.358113
15.643599,71,479.476987
24.876076,40,479.542972
-277.997722,1000,482.883685
-3.331844,18,482.912431
-7.189381,14,482.934433
10.312184,92,483.079934
9.582109,72,483.195544
-22.323006,60,483.292928
4.840226,25,483.333704
-2.19945,16,483.358709
-15.903302,52,483.439346
5.710327,42,483.511039
32.968543,45,483.582187
1.125561,9,483.596452
-55.879424,107,483.776665
2.199449,22,483.824258
24.429443,54,483.919146
3.36493,31,483.978814
3.167405,25,484.027681
5.120805,13,484.049375
29.168095,33,484.101637
30.192127,53,484.187035
5.50651,22,484.222825
-49.562208,126,484.427555
27.502638,58,484.524564
13.989941,18,484.553086
-17.786837,59,484.646767
4.621471,28,484.69067
23.323473,177,484.977029
-55.080753,128,485.202067
-4.563438,14,485.224999
34.597935,25,485.265834
1.911566,89,485.410562
0.980491,13,485.431396
0.940773,14,485.453711
-29.506217,37,485.516231
36.180564,72,485.64217
0.342134,11,485.659657
2.518577,22,487.331853
-0.004159,8,487.344707
-8.988183,19,487.374771
4.821913,24,487.412468
-248.912413,1000,489.029763
-0.085359,29,489.077441
-21.878034,141,489.305087
-21.172436,134,489.546104
-18.682581,148,490.005559
27.138349,55,490.126593
-7.050669,25,490.176305
11.740057,22,490.21497
-1.389025,24,490.257167
-3.654661,26,490.304205
4.796809,12,490.325295
-186.068584,1000,493.71162
34.873167,108,493.879761
17.1656,50,493.957101
9.060046,85,494.083798
10.511645,29,494.125922
-5.483232,17,494.154191
34.763921,40,494.212636
-3.40492,12,494.230245
6.600748,16,494.253664
-1.647055,13,494.272526
36.365325,342,494.794212
27.938997,31,494.839773
-7.918133,17,494.865009
2.026147,9,494.8784
5.389828,24,494.914983
17.642481,23,494.950602
34.950009,42,495.015173
-8.643826,11,495.033331
-12.14867,25,495.073103
1.660636,120,495.257284
20.388667,24,495.294873
-214.227689,1000,498.355102
7.934023,11,498.373974
-0.72919,36,498.433752
-6.045242,52,498.519274
25.951024,72,498.637073
-6.76807,171,498.929571
-17.04425,98,499.088805
9.026409,15,499.11359
11.669103,17,499.142069
-9.282751,43,499.20973
7.512913,15,499.233244
-25.276375,61,499.336185
-1.461096,16,499.362206
-36.32952,37,499.423107
11.861607,26,499.467387
22.337171,53,499.556709
15.435197,17,499.585021
12.549727,18,499.615273
-2.762579,13,499.636932
19.947158,37,499.698192
-100.726416,1000,502.760087
12.500965,46,502.834334
27.858755,63,502.942665
14.714797,94,503.093066
3.268779,9,503.107335
4.270672,13,503.127803
-11.227065,30,503.177923
-4.277968,25,503.21785
3.793034,18,503.245919
-14.894426,19,503.276296
-3.021409,38,503.336852
27.935566,34,503.391093
24.630897,24,503.428461
2.925353,21,503.462485
8.282941,28,503.508311
0.174913,15,503.532041
-5.088586,8,503.544732
-33.15128,152,503.788669
-10.043857,47,503.87629
5.35111,15,503.900631
3.093755,68,504.009066
2.676918,26,504.052124
2.793108,29,504.098485
4.302425,16,504.123733
36.036732,55,504.211268
29.158742,30,504.262349
-7.073245,18,504.292666
-14.300799,170,504.57387
2.390045,39,504.641353
4.461757,15,504.666767
23.422761,49,504.745938
6.300094,67,504.858407
-0.808679,31,504.911375
29.817366,76,505.041999
-26.653695,53,505.12714
17.675889,14,505.149202
-0.936773,46,505.224224
22.815623,128,505.437739
8.958127,21,505.480402
4.563969,13,505.507541
11.508901,14,506.975736
17.570671,53,507.06249
3.077838,27,507.10658
-69.1653,1000,508.742341
-3.587964,12,508.762931
-26.833621,65,508.872158
8.190402,12,508.898287
-76.178093,1000,512.095327
1.809265,13,512.121734
5.254133,118,512.3159
-22.627621,40,512.380938
-2.127194,15,512.405248
26.168064,28,512.450491
-106.845941,1000,514.119245
51.755288,54,514.207776
49.313659,47,514.293124
-1.164228,11,514.310454
-5.511604,13,514.331059
8.766249,58,514.423367
-5.525969,21,514.457285
-72.261266,1000,517.525471
-7.484717,13,517.545798
5.413559,16,517.57031
6.566778,22,517.617023
-36.676354,73,517.745821
26.497883,33,517.795658
27.968302,62,517.89052
45.655885,99,518.049518
10.297203,33,518.102742
6.90822,74,518.259834
36.873753,42,518.353446
18.355724,41,518.438809
-7.21002,62,518.569294
3.19537,14,518.605958
25.73055,116,518.812299
24.008658,60,518.945081
22.648474,20,518.977198
-25.577098,40,519.057629
15.832769,24,519.119418
9.710972,13,519.143046
-5.538142,52,519.237743
17.225585,27,519.285048
1.558213,61,519.401771
14.650337,33,519.456611
6.787837,17,519.484607
9.422101,24,519.529903
0.327077,32,519.612937
-37.866285,112,519.825339
6.793236,15,519.858652
-21.504361,58,519.974675
8.776567,15,519.998637
-0.828304,9,520.012909
14.332963,40,520.076842
7.653653,19,520.113245
19.844185,35,520.203059
-31.464221,50,520.307242
56.267585,31,520.357443
8.324383,15,520.388871
26.478647,23,520.441558
54.941318,92,522.504397
-8.60344,130,522.790999
27.598336,47,522.864092
-1.525265,10,522.880261
9.408453,26,522.935875
27.061939,35,522.998892
5.393609,104,523.181152
13.049382,86,523.377767
9.020225,18,523.415255
-20.249998,27,523.461597
25.200964,136,523.729875
-75.534692,135,524.534865
14.361113,18,524.56852
18.355697,34,524.654706
3.50742,27,524.717361
5.347382,29,524.78607
6.783206,22,524.821496
26.053414,37,524.908506
13.279969,30,524.970331
28.072991,213,525.312205
-1.582783,9,525.328054
-4.05426,14,525.361306
19.393336,85,525.547224
-9.438262,42,526.302321
-8.03909,107,526.52533
-13.982917,704,529.657627
14.615866,69,529.764733
0.260688,14,529.787343
20.690128,24,529.824712
14.150137,50,529.901933
38.614607,59,530.021899
-21.785583,90,530.197603
-1.941808,13,530.219384
11.898618,62,530.327381
17.647232,22,530.37928
11.412964,12,530.410551
17.392214,57,530.507442
24.156373,42,530.573383
11.236188,47,530.660875
-7.735648,21,530.695921
12.616098,44,530.765423
-21.775222,70,530.880611
8.465101,46,530.953209
10.124097,14,530.987661
1.040233,9,531.002815
0.636975,9,531.016934
3.814128,14,531.039171
-0.234199,53,531.123674
29.923743,117,531.342542
4.367527,28,531.404296
-6.910367,20,531.43609
1.104841,14,531.464306
43.874106,84,531.662934
-0.475358,60,531.785251
48.673056,143,532.045913
-4.223557,24,532.095258
37.896685,48,532.177218
-6.627383,249,532.730375
-13.31964,68,532.875729
6.934673,23,532.913157
5.412279,13,532.934713
78.482221,94,533.117967
41.356816,64,533.224583
-2.608483,38,535.301463
10.898368,46,535.373563
39.229822,27,535.415746
-19.110558,89,535.592398
7.111675,80,535.74467
6.896323,31,535.7924
28.5233,46,535.888496
20.924367,29,535.951927
15.425989,56,536.069257
8.953966,29,536.113977
-9.723821,33,536.167378
38.202891,62,536.307042
19.155924,16,536.334652
6.647523,22,536.391066
31.474126,39,536.477966
6.810637,18,536.51881
27.333155,54,536.63318
28.705773,46,536.70626
11.967823,47,536.784098
-62.911265,118,536.99716
-9.645967,53,537.081721
17.570801,51,537.163903
18.239455,46,537.243277
-19.226976,27,537.312656
11.71841,22,537.358409
-9.845403,39,537.423821
29.801902,23,537.461152
31.155076,41,537.529935
12.416363,15,537.554126
-1.593785,12,537.573137
5.888142,22,537.60939
96.482025,148,537.902091
-0.716788,33,537.95594
0.33133,19,537.986943
-1.942189,29,538.032809
3.104921,9,538.047266
-6.078545,18,538.079067
25.469681,78,538.204788
-43.249062,108,538.388392
-83.982761,233,538.767791
1.871463,31,538.820656
-9.576785,178,540.945899
13.797543,34,541.032923
32.543044,36,541.095208
12.622886,37,541.152223
9.206456,14,541.174618
30.020779,67,541.335414
14.774398,54,541.419255
48.413998,59,541.512689
-3.947073,16,541.543696
0.074256,15,541.575118
-12.929021,77,541.705853
-30.81628,1000,543.62412
4.787364,33,543.693608
12.761786,30,543.740929
-25.213958,1000,547.85531
-0.46207,15,547.893968
13.340751,29,547.950363
-3.531407,67,548.064019
40.335407,31,548.126731
53.734506,50,548.239467
35.430037,26,548.282238
14.12268,17,548.308725
4.271611,18,548.338394
-20.409436,47,548.416674
3.166936,25,548.479229
-2.89037,38,548.577422
-7.523705,20,548.621566
-4.411921,61,548.769468
46.917946,37,548.865073
-73.588874,145,549.17766
-0.764559,26,549.225873
3.814642,38,549.305679
8.550984,23,549.342808
-1.654077,118,549.545549
5.00639,20,549.578172
10.719162,16,549.604122
2.873793,34,549.659937
-11.114901,14,549.682408
-5.512493,14,549.705174
18.56004,24,549.744095
70.148447,78,549.873521
21.699895,66,549.984915
11.723939,14,550.008519
8.960017,33,550.063221
5.373768,8,550.076428
-50.706356,73,550.19718
6.103267,31,550.249078
8.07948,15,550.28378
47.313342,104,550.460282
-10.945709,12,550.481443
-2.193759,1000,554.152632
-28.533186,114,554.323834
-25.534712,55,554.406588
-1.661695,43,554.489121
3.726247,20,554.520739
-1.231717,9,554.533932
60.94883,172,554.817352
-4.765167,77,554.972484
-61.670791,1000,559.198879
24.835327,21,559.241681
-10.193965,83,559.374084
5.490233,22,559.408252
3.15955,23,559.444917
47.851813,60,559.547129
53.282202,49,559.641999
-3.471312,49,559.754847
10.71144,75,559.927443
52.625705,1000,562.083748
29.316418,32,562.139441
58.930745,64,562.28973
7.187339,13,562.315593
-16.206112,1000,565.845362
45.09554,80,565.98314
27.627853,82,566.167356
0.102214,9,566.182799
33.458843,53,566.297396
19.774503,30,566.375055
30.518469,87,566.563455
19.06861,20,566.616089
0.068023,9,566.639937
-2.906194,54,566.731682
50.935132,75,566.859133
-4.972779,82,566.988644
3.38099,16,567.013803
63.384948,95,567.181289
56.422636,153,567.453672
-14.753885,64,567.598712
19.720817,36,567.686947
13.158151,18,567.724691
8.120955,31,567.798771
34.125526,34,567.886385
11.939873,33,567.94232
16.045487,19,567.971962
58.052368,97,568.16366
15.984606,23,568.199868
23.348317,33,568.274367
-55.67146,155,570.04616
-15.443693,50,570.15827
20.278174,38,570.219306
20.766253,33,570.290593
51.487097,44,570.38726
-1.89719,27,570.430047
59.276073,1000,572.203217
-48.945241,123,572.475285
94.541721,37,572.572282
-18.315968,24,572.636924
28.762774,27,572.704754
11.773081,21,572.739667
60.996142,93,572.938823
19.385203,56,573.032223
-43.783246,1000,576.515408
37.408642,111,576.708423
3.923349,34,576.766167
-3.823776,26,576.828197
14.543666,14,576.851939
33.992619,32,576.935516
50.580682,1000,578.744291
-25.00334,51,578.829288
2.211353,1000,582.163382
-20.68417,298,582.673513
2.773979,44,582.743304
9.329442,73,582.867106
-0.863685,25,582.906239
18.909996,38,582.971166
1.059258,18,583.010776
10.56538,17,583.03977
41.786227,22,583.075475
2.889443,27,583.118308
-1.591096,17,583.147925
-73.381842,72,583.26493
3.496559,15,583.288848
-0.317623,9,583.303369
-12.172358,66,583.410788
24.265834,59,583.508768
27.912042,38,583.572251
-6.045897,58,583.669293
27.576828,116,583.885175
31.406231,45,583.960985
36.739387,22,583.997332
-2.101719,13,584.017913
45.194584,34,584.071981
4.94015,9,584.086404
11.149934,15,584.113196
42.084686,164,586.14847
30.644293,27,586.194567
-0.603723,91,586.349837
-16.230272,82,586.48325
10.950584,16,586.508563
21.745813,20,586.539848
77.894389,1000,588.233623
33.015461,52,588.317869
24.26563,43,588.396168
13.941312,68,588.507945
10.545239,178,588.808524
-20.026609,110,588.988726
14.068831,66,589.095255
10.701778,66,589.212976
11.152894,105,589.380333
87.627096,1000,593.172112
47.06103,1000,597.990959
0.414477,9,598.005907
13.167281,30,598.056229
6.494491,16,598.086231
68.868659,62,599.858664
-0.505881,70,599.970314
4.060239,10,599.986337
62.687652,42,600.053683
16.315384,16,600.079803
33.120458,28,600.127432
-2.416783,38,600.188375
44.963148,52,600.275829
9.052716,22,600.31128
14.341429,39,600.373832
18.057139,31,600.424531
16.282208,24,600.464613
2.733614,27,600.508957
32.305132,32,600.56134
25.078106,45,600.635193
19.303893,42,600.71293
0.764494,34,600.769184
5.92024,41,600.837744
-20.977456,36,600.897123
8.979841,35,600.971022
26.428486,118,601.205065
40.751026,62,601.323434
18.066782,61,601.43458
3.098226,59,601.531107
28.707498,75,601.661174
34.211981,65,601.772318
8.40287,45,601.856378
46.400934,1000,605.200585
3.916001,29,605.253181
8.253186,16,605.27933
8.732107,38,605.339675
33.336738,39,605.402168
18.960972,43,605.48536
21.381617,26,605.52827
3.048598,32,605.581926
22.150187,57,605.672701
-8.908772,35,605.727789
9.101335,20,605.759197
40.832138,258,606.177871
34.228648,50,606.259264
14.087235,26,606.301471
19.809945,26,606.344865
11.947007,31,606.397607
5.891488,14,606.421582
-33.671335,87,606.562886
59.087052,87,606.707987
-2.679049,107,606.876228
12.884924,21,606.910244
12.112406,11,606.930006
36.629757,38,607.000083
22.551186,21,607.041787
45.36526,41,607.111485
5.259603,28,607.157809
9.449136,48,607.250238
97.166221,1000,611.289864
-26.017206,64,611.396105
16.270287,66,611.495716
14.857875,17,611.521731
6.464622,22,611.555188
-20.114838,30,611.60102
15.872315,17,611.627185
21.192005,34,611.692903
8.122299,56,611.785671
-18.771323,128,611.980528
12.302918,22,612.013994
112.520009,1000,613.620938
26.822518,29,613.668958
9.161001,21,613.702008
20.187507,97,613.849434
5.95068,9,613.862958
15.497625,96,614.010618
145.032191,1000,617.30124
35.948213,76,617.423764
22.169292,27,617.470113
14.575459,30,617.521286
4.669795,27,617.564096
75.006495,38,617.624351
42.589268,31,617.672565
39.05049,33,617.724845
4.558751,48,617.802144
51.069741,46,617.875825
38.701863,49,617.953408
36.945925,87,618.089969
41.778299,152,618.332472
-55.455554,40,618.396584
12.17818,8,618.409345
-2.598284,43,618.477742
-7.492793,39,618.541881
4.061439,9,618.556304
18.812032,34,618.612956
10.4729,21,618.648842
34.945608,39,618.715971
-20.548514,50,618.798308
66.350415,281,620.858148
54.416184,227,621.234505
44.424572,55,621.325135
39.935125,69,621.437812
1.457885,10,621.454462
12.115474,23,621.491976
53.670116,28,621.537518
16.51998,22,621.572441
178.119025,1000,623.766057
28.449545,127,623.98377
30.984012,55,624.07723
152.643751,1000,627.520227
15.530927,66,627.628663
-6.607398,55,627.74005
31.795579,56,627.831064
55.829132,53,627.917386
13.504685,18,627.947831
30.118972,52,628.033514
5.366395,23,628.07271
13.996932,18,628.103519
36.413703,53,628.192828
18.431876,27,628.240983
9.993634,13,628.265687
20.611034,100,628.443989
55.373746,62,628.54549
168.643634,1000,631.836618
30.014701,53,631.921227
125.076494,1000,633.590731
62.128546,80,633.723989
2.107127,43,633.794839
18.914713,19,633.825545
14.66742,155,634.084702
-10.826101,62,634.185644
15.546739,17,634.2158
18.027377,43,634.285432
66.9028,95,634.448786
3.20764,20,634.484761
-4.838328,57,634.577838
35.698919,22,634.613503
60.711443,90,634.760789
18.896081,24,634.799422
43.95623,37,636.498787
-8.733926,94,636.653358
0.855688,9,636.668343
87.954652,235,637.052244
10.403193,24,637.091428
21.024418,41,637.158275
19.529,106,637.332241
9.014658,18,637.361719
42.605437,53,637.446189
43.943702,96,637.610368
3.460455,24,637.648519
30.185934,33,637.70173
77.168715,161,637.968504
17.166087,15,637.992601
34.355864,69,638.103607
-13.877992,125,638.307296
25.561715,39,638.369839
-4.881235,15,638.39415
141.449197,1000,641.636296
12.666946,54,641.724641
94.708992,311,642.254134
35.290385,30,642.302983
9.270666,12,642.322076
8.358745,14,642.344441
105.109782,213,642.710153
46.133446,82,642.844281
161.084556,1000,644.527033
21.423732,18,644.570172
222.080181,1000,647.859631
35.493417,32,647.915367
47.621304,36,647.974099
-63.430857,114,648.159522
137.908368,1000,649.829817
217.477732,1000,652.998118
24.046502,61,653.101326
171.458847,1000,654.757367
39.175911,78,656.95124
35.263905,33,657.010036
142.458173,213,657.359578
21.652613,28,657.404074
265.512796,1000,659.059025
247.838699,1000,663.027929
-5.003331,110,663.207459
11.319897,78,663.334969
73.054627,188,663.656191
-122.209798,302,664.156285
232.420285,1000,665.841069
26.232466,14,665.863712
0.377577,106,667.438215
293.331682,1000,669.106937
21.217573,21,669.141427
16.479235,32,669.201059
90.309242,75,669.324083
37.031146,52,669.407942
38.170267,36,669.466081
14.1896,26,669.507732
26.12861,73,669.624916
15.338882,31,669.674109
64.881858,95,669.835105
35.308324,119,670.271041
29.491688,23,670.314638
131.520582,119,670.541507
69.479911,181,670.893892
18.363349,180,672.4728
3.356496,29,672.516654
75.932849,136,672.725577
46.174052,118,672.906339
18.521262,162,673.153624
248.272479,1000,674.74292
3.113697,15,674.766071
46.450279,56,674.863018
3.717754,46,674.940936
33.392526,34,674.99175
231.43074,1000,678.134622
67.003422,101,678.302139
45.623015,67,678.419399
1.688404,21,678.460868
65.566653,80,678.608059
8.667196,54,678.693981
9.21001,40,678.755392
-1.665776,26,678.803007
21.054637,27,678.846233
34.062443,224,679.222737
2.707331,9,679.236795
15.602453,17,679.262686
27.9637,74,679.384014
-3.984132,14,679.405366
13.576487,15,679.432731
13.071581,21,679.465555
41.211271,76,679.58413
32.362958,38,679.643837
6.03317,48,679.720336
21.809139,48,679.796542
52.703735,57,679.885232
25.216871,17,679.911584
73.302575,175,680.192752
20.707237,172,680.489815
8.204383,23,680.526226
-5.830248,149,682.112218
26.757267,44,682.180602
32.068242,37,682.249021
89.043421,249,682.682114
275.113561,1000,684.361418
-2.37146,19,684.392364
33.13649,50,684.473357
17.891294,40,684.53934
36.006118,291,685.019484
0.711835,480,687.135699
319.998829,1000,689.305892
25.448442,21,689.340344
8.856513,11,689.357969
61.056482,60,689.456841
26.023477,22,689.493888
70.022029,102,689.659623
5.495729,30,689.70828
-2.036266,15,689.732213
27.616882,45,689.815126
94.530216,103,690.015448
78.541534,83,690.163104
31.583851,46,690.239763
256.627115,1000,693.64069
72.153715,128,693.862757
336.350298,1000,695.583861
23.236372,28,695.631617
110.332463,136,697.24871
26.73841,53,697.341281
16.800656,43,697.410409
94.25463,124,697.612641
79.240838,133,697.822698
142.840368,228,698.198328
42.020404,124,698.398692
17.898376,17,698.426659
53.48964,68,698.537091
329.380592,1000,700.229616
27.650446,27,700.27708
81.246153,62,700.377984
81.695685,102,700.544223
311.66507,1000,703.827645
29.307299,43,703.906762
29.093208,38,703.977047
-0.725049,50,704.065474
2.354094,76,704.201964
42.561077,42,704.270429
66.56712,78,704.398819
18.657396,25,704.450043
68.583247,353,705.075288
346.157098,1000,708.479666
179.529712,282,708.943016
32.799536,52,709.025753
67.942268,157,709.304089
43.439427,100,709.469776
65.619949,176,709.772663
17.432781,33,709.836622
27.260145,34,709.894008
65.569186,91,710.046884
406.850081,1000,713.378738
84.791245,200,713.716604
-24.70342,89,713.865173
10.921833,113,714.049934
118.131065,103,714.223112
54.619753,62,714.336862
63.443395,33,714.393179
70.686521,924,715.978928
412.887826,1000,719.356225
-5.46666,26,719.400641
26.551084,62,719.501873
-18.268695,38,719.563975
39.526774,41,719.629903
-3.940999,26,719.678609
332.291256,1000,723.342862
11.577689,24,723.38175
76.270976,177,723.704943
46.261612,50,723.784876
282.446802,572,728.882983
372.245013,1000,730.984296
28.500504,26,731.023074
124.320948,125,732.485212
60.918988,147,732.721233
42.897803,42,732.785423
39.521454,67,732.887318
286.955276,1000,734.463707
71.783899,206,734.786829
92.214441,155,735.030675
95.219373,81,735.154455
57.406989,255,735.555801
14.804675,82,736.997291
98.299083,151,737.250563
511.990995,1000,739.11143
12.738505,21,739.145731
3.15499,9,739.160066
390.054328,1000,742.52372
156.465595,223,742.886865
10.397072,29,742.936763
414.672272,1000,744.714309
42.249544,53,744.801113
169.583195,183,745.11187
427.724246,1000,748.252509
64.27282,118,748.470577
74.289225,86,748.61112
94.53445,132,748.831885
20.979383,47,748.910134
40.06186,78,749.059913
9.039312,27,749.106017
181.113716,358,749.724328
107.41152,129,749.943396
335.438484,1000,753.01226
167.736115,219,753.889054
237.104039,322,754.433917
77.592262,138,754.66895
18.807297,59,754.765282
62.2139,79,754.898746
-3.53816,17,754.927563
30.1723,19,754.964375
17.721641,14,754.987442
379.874736,1000,758.216744
10.734824,36,758.275204
383.415947,1000,760.111724
173.659012,203,760.473874
56.538083,95,760.652385
455.000057,1000,764.115596
124.69987,117,764.31969
458.868672,1000,766.173832
17.140053,88,766.341518
154.152034,141,766.588075
28.054263,121,768.48289
38.707294,52,768.581885
122.790968,177,768.867754
464.089462,1000,770.641893
95.945275,105,770.812131
91.574712,105,771.028298
174.977666,220,771.435606
406.393155,1000,774.702277
76.561265,66,774.808214
96.087129,81,774.969858
84.954417,121,775.204177
477.829619,1000,777.072119
646.951162,1000,780.36462
446.071396,1000,782.094466
144.823448,193,783.886856
509.883192,1000,785.6961
31.592059,38,785.757429
217.090364,309,786.739366
129.222461,129,786.980796
490.772963,1000,790.326531
117.612283,420,791.131718
206.023022,615,797.470503
178.678152,480,798.260665
156.691901,253,800.16526
207.253931,258,800.609999
182.439473,204,801.003731
452.979984,1000,802.745172
191.62374,352,803.349984
152.550373,170,805.039397
87.625916,360,805.740924
723.005595,871,807.293007
483.335902,1000,810.458055
351.303243,1000,812.21806
78.609627,76,812.366653
182.260928,277,812.85161
532.782587,1000,815.995582
243.963471,295,816.499072
4.406277,9,816.513259
466.637823,1000,818.283405
125.35154,91,818.43149
52.671594,41,818.499429
76.740696,87,820.71987
676.567938,1000,822.351765
492.91813,1000,825.874624
19.650979,34,825.933697
707.922202,834,827.331396
78.590815,126,827.531989
28.536907,35,827.589105
75.702158,113,827.768616
566.426908,1000,831.321439
602.21303,1000,832.979409
487.116779,1000,836.489384
556.934801,1000,838.132274
246.519846,296,838.643914
196.474697,193,838.975222
165.224456,172,839.266153
730.240896,1000,842.744265
535.531959,627,843.817416
535.687417,1000,847.371035
512.975059,756,848.630523
170.715024,360,849.260271
417.31394,1000,853.092501
487.271586,1000,854.622876
207.308044,210,854.964458
23.541097,47,855.035221
130.737202,398,855.639437
495.975104,880,858.404141
17.540507,13,858.423865
193.975564,1000,863.875172
564.575063,1000,867.182976
881.492596,1000,868.885326
121.541403,163,869.14932
414.313197,414,871.35412
52.913992,52,871.437188
39.739958,56,871.525146
385.029915,512,872.351793
555.463405,1000,873.978065
305.623042,463,876.091519
397.162422,653,877.125204
352.579187,354,877.788135
52.437965,45,877.904402
630.190119,918,881.227906
331.892918,336,881.886702
73.32442,104,882.066097
216.268431,330,882.746799
432.264226,1000,885.039543
522.242887,1000,888.814767
26.342646,32,888.867651
68.283339,106,889.065644
636.475608,755,890.526993
162.576384,137,890.763553
534.8893,1000,894.007316
404.053934,667,895.229916
616.535117,1000,898.370569
160.147761,188,898.70358
548.861248,1000,900.659991
118.195222,169,900.955276
53.753238,61,901.086401
715.634681,1000,904.452897
280.480333,256,905.012495
413.06357,427,905.825147
318.945348,288,906.394146
594.082719,785,909.371989
49.275859,39,909.435487
241.488504,230,910.199373
535.923955,1000,912.057682
677.384395,1000,915.231439
874.081689,1000,917.712767
735.188713,1000,921.290125
519.768738,836,923.007129
608.649983,1000,926.737907
755.991923,1000,928.896231
592.992353,1000,938.06369
631.910199,1000,939.760969
313.103066,365,940.377064
212.89663,272,942.256641
725.314282,939,943.857742
619.864022,1000,946.962899
464.738105,478,947.751726
543.046386,616,948.752758
206.708918,243,949.155532
210.955694,257,949.587212
66.355764,96,949.749118
253.961506,306,952.141999
599.454766,1000,953.854409
148.566933,182,954.173394
595.239276,1000,957.227317
94.789847,82,957.35785
108.310315,113,957.53815
659.031926,1000,959.219496
144.885419,126,959.478628
69.223385,129,959.695541
72.668934,67,959.80807
574.695039,571,962.115758
838.732891,1000,963.747566
115.743516,103,963.926128
65.193332,56,964.014311
790.535853,1000,967.199859
421.53811,476,968.00584
307.798171,309,968.530341
938.518524,1000,972.027382
405.898453,367,972.603599
283.540929,326,973.114895
232.24614,344,973.638831
244.989604,238,974.004914
118.255707,86,974.134437
123.474712,112,974.307432
662.439288,887,976.99912
33.610744,33,977.051517
753.06347,699,978.176134
372.604149,417,978.881797
46.472008,39,978.945721
83.177586,167,979.229706
54.300281,47,979.306623
40.691164,31,979.3636
120.142673,136,979.597654
68.033406,76,979.725315
380.043395,400,981.806356
887.460874,1000,983.978892
122.475091,106,984.156856
318.180751,235,984.56678
590.347898,535,987.092019
33.596215,60,987.192061
594.090648,1000,988.875481
45.847212,31,988.92718
243.600573,265,989.368406
70.528651,44,989.442288
107.24075,96,989.604578
583.955723,1000,993.061465
85.334413,53,993.150294
230.996501,184,993.461969
1038.833719,850,994.941387
820.456988,1000,1001.390505
96.074458,106,1001.582911
729.590953,1000,1003.282521
665.215284,1000,1006.305028
18.93046,22,1006.346408
622.009476,561,1007.256881
369.416881,339,1007.828663
653.50466,1000,1010.859537
180.429227,191,1011.184138
77.562266,61,1011.280946
389.483883,423,1011.988087
695.492389,1000,1015.011193
1043.781834,1000,1017.090671
1155.98373,1000,1020.199171
400.202142,355,1020.800797
747.920602,1000,1022.483926
497.471571,551,1024.809933
1110.688161,1000,1026.502575
678.01237,1000,1028.187433
1028.541511,1000,1031.238695
40.649596,43,1031.308663
669.830905,1000,1033.338191
690.129304,626,1035.84274
916.713632,1000,1037.432528
398.43977,320,1037.956815
666.279428,1000,1041.315544
924.555697,1000,1043.100469
84.002613,56,1043.199535
141.605492,116,1043.425568
649.623188,1000,1046.875049
25.013878,30,1046.925357
409.192333,666,1048.453695
456.090927,441,1050.98275
497.847938,393,1051.67985
132.797861,152,1051.94521
494.284519,381,1052.593085
115.845777,95,1052.749769
213.613477,152,1053.012447
781.428945,1000,1056.534428
35.855918,17,1056.563925
718.581789,1000,1058.258669
117.038767,91,1058.413903
886.106736,1000,1061.81836
905.054449,1000,1067.370397
690.40922,573,1068.349687
773.333469,1000,1071.673149
178.406823,144,1071.910577
625.669427,1000,1073.614187
46.949934,30,1073.663609
813.536862,1000,1077.198179
133.000965,151,1077.488713
236.569131,207,1077.843802
783.261241,777,1081.122574
252.927107,220,1081.501808
