#{"t_start": 1780234548.465207, "env_id": "HalfCheetah-v4"}
r,l,t
4860.375152,1000,3188.918217
5137.770453,1000,3192.398784
4779.194424,1000,3195.556286
4933.537286,1000,3198.173847
4942.982836,1000,3201.32587
30.837847,1000,3204.608671
4904.677638,1000,3207.740523
4963.353962,1000,3210.902199
4884.19705,1000,3214.691318
4787.524977,1000,3218.106933
4822.716963,1000,3221.937038
4761.036023,1000,3225.021856
4949.140364,1000,3228.199496
4890.258116,1000,3231.307497
4980.095176,1000,3234.358517
5078.175097,1000,3237.417005
4732.532426,1000,3240.712921
5074.837118,1000,3243.933471
4985.657094,1000,3247.039752
4991.797022,1000,3255.184427
4887.689798,1000,3258.368571
5086.976413,1000,3261.463965
4759.170769,1000,3264.750565
5022.96476,1000,3267.880379
5077.308403,1000,3271.048792
5044.760134,1000,3273.356059
4881.45298,1000,3276.47874
2427.730018,1000,3279.309256
4984.749275,1000,3282.552068
4742.450188,1000,3286.553156
5048.769664,1000,3289.336053
5130.763929,1000,3292.125019
5001.376775,1000,3295.123544
5082.096101,1000,3297.968729
4954.469754,1000,3300.736435
5146.959991,1000,3303.526672
5094.141842,1000,3306.353743
5028.958835,1000,3309.246292
4943.652989,1000,3312.105284
5046.708071,1000,3315.149376
5085.650438,1000,3318.511371
5083.526084,1000,3321.500551
3144.506338,1000,3324.284021
4989.28078,1000,3327.174904
